Code,Label
296859004,Chlorpropamide overdose
296861008,Intentional chlorpropamide overdose
296868002,Tolbutamide overdose
296870006,Intentional tolbutamide overdose
296872003,Biguanide overdose
296873008,Overdose of metformin
296875001,Intentional overdose by metformin
296499009,Gold salt overdose
296501001,Intentional gold salt overdose
295495008,Overdose of anesthetic agent
295501005,General anesthetic drug overdose
295502003,Intravenous anesthetic agent overdose
295507009,Ketamine overdose
295510002,Intentional ketamine overdose
295516008,Thiopental sodium overdose
295518009,Intentional thiopental sodium overdose
295520007,Methohexitone overdose
295522004,Intentional methohexitone overdose
295503008,Etomidate overdose
295505001,Intentional etomidate overdose
295512005,Propofol overdose
295514006,Intentional propofol overdose
295549004,Local anesthetic agent overdose
295575000,Oxybuprocaine overdose
295577008,Intentional oxybuprocaine overdose
295554008,Cinchocaine overdose
295556005,Intentional cinchocaine overdose
295571009,Benzocaine overdose
295573007,Intentional benzocaine overdose
295579006,Procaine overdose
295581008,Intentional procaine overdose
295583006,Proxymetacaine overdose
295585004,Intentional proxymetacaine overdose
295562000,Lidocaine overdose
295564004,Intentional lidocaine overdose
295558006,Prilocaine overdose
295560008,Intentional prilocaine overdose
295550004,Bupivacaine overdose
295552007,Intentional bupivacaine overdose
295591002,Central nervous system depressants and anesthetic overdose
59274003,Intentional drug overdose
295480006,Intentional phenolphthalein overdose
296599006,Intentional gentamicin overdose
295476001,Intentional castor oil overdose
296693002,Intentional latamoxef overdose
297023004,Intentional bumetanide overdose
296636007,Intentional trimethoprim overdose
296776009,Intentional sulfamethoxazole and trimethoprim overdose
297063003,Intentional digoxin overdose
296941001,Intentional ferrous sulfate overdose
296603006,Intentional tobramycin overdose
296786005,Intentional hydroxyquinoline overdose
296555002,Intentional pyrimethamine overdose
297077000,Intentional diazoxide overdose
297058002,Intentional antihypertensive overdose
297055004,Intentional overdose by angiotensin-converting-enzyme inhibitors
296391008,Intentional clonidine overdose
297085009,Intentional dipyridamole overdose
296349006,Intentional phenoxybenzamine overdose
297081000,Intentional hydralazine overdose
297051008,Intentional guanethidine overdose
296344001,Intentional overdose of beta-adrenergic blocking drug
296342002,Intentional propranolol overdose
296338000,Intentional atenolol overdose
296760000,Intentional minocycline overdose
295434009,Intentional bisacodyl overdose
296689008,Intentional cephradine overdose
295340001,Intentional sucralfate overdose
295374002,Intentional omeprazole overdose
296719007,Intentional ceftizoxime overdose
296427004,Intentional thonzylamine overdose
296782007,Intentional antimony compound overdose
295421008,Intentional domperidone overdose
296644007,Intentional fusidic acid overdose
296624001,Intentional sodium fusidate overdose
296377002,Intentional metaraminol overdose
296571002,Intentional mefloquine overdose
296658009,Intentional cloxacillin overdose
296653000,Intentional ampicillin overdose
297019007,Intentional furosemide overdose
296612008,Intentional erythromycin overdose
295412007,Intentional cisapride overdose
295119006,Intentional over-the-counter product overdose
296793009,Intentional rifampin overdose
295489007,Intentional antispasmodic overdose
296533005,Intentional flucytosine overdose
296482008,Intentional allopurinol overdose
297040008,Intentional mersalyl overdose
296698006,Intentional cefaclor overdose
296400003,Intentional atropine overdose
295395007,Intentional aluminum hydroxide overdose
296741007,Intentional ceftibuten overdose
296607007,Intentional netilmicin overdose
296620005,Intentional clarithromycin overdose
296772006,Intentional chloramphenicol overdose
296386007,Intentional overdose of isoprenaline
296541005,Intentional amphotericin B overdose
296756003,Intentional doxycycline overdose
296672000,Intentional cefadroxil overdose
295399001,Intentional magnesium trisilicate overdose
295407006,Intentional kaolin overdose
295425004,Intentional metoclopramide overdose
296847003,Intentional dexamethasone overdose
297010006,Intentional bendroflumethiazide overdose
295471006,Intentional docusate overdose
295485001,Intentional dioctyl sulfosuccinate overdose
296584006,Intentional thiabendazole overdose
295442005,Intentional sodium picosulfate overdose
297072006,Intentional ergot alkaloid overdose
296680007,Intentional cephalothin overdose
295369005,Intentional overdose of H2 antagonist
295362001,Intentional nizatidine overdose
295357002,Intentional famotidine overdose
295367007,Intentional ranitidine overdose
295353003,Intentional cimetidine overdose
296676002,Intentional cephalexin overdose
296648005,Intentional 4-quinolones overdose
296750009,Intentional cefpirome overdose
296431005,Intentional tripelennamine overdose
296550007,Intentional idoxuridine overdose
296711005,Intentional cefotaxime overdose
296801006,Intentional ethambutol overdose
296415002,Intentional chlorphenamine overdose
296423000,Intentional diphenylpyraline overdose
296362005,Intentional pilocarpine overdose
295454005,Intentional bulk-forming laxative overdose
296632009,Intentional vancomycin overdose
296567000,Intentional quinine overdose
296487002,Intentional colchicine overdose
296616006,Intentional azithromycin overdose
296764009,Intentional oxytetracycline overdose
296640003,Intentional nitrofuran derivative overdose
295317000,Intentional radiopharmaceutical overdose
295330004,Intentional magnetic resonance imaging contrast media overdose
295322000,Intentional X-ray diagnostic contrast media overdose
296727003,Intentional cefodizime overdose
296357009,Intentional overdose by calcium-channel blockers
296537006,Intentional griseofulvin overdose
296545001,Intentional nystatin overdose
295403005,Intentional loperamide overdose
296988002,Intentional quinidine overdose
296662003,Intentional carbenicillin overdose
297003000,Intentional amiodarone overdose
297101001,Intentional urokinase overdose
295378004,Intentional lansoprazole overdose
296984000,Intentional disopyramide overdose
295493001,Intentional bile agent overdose
296735000,Intentional ceftriaxone overdose
296745003,Intentional cefsulodin overdose
296797005,Intentional isoniazid overdose
296298004,Intentional antabuse overdose
297027003,Intentional ethacrynic acid overdose
295386004,Intentional pirenzepine overdose
295429005,Intentional 5-HT3-receptor antagonist overdose
296370000,Intentional anticholinesterase overdose
295382002,Intentional carbenoxolone overdose
295446008,Intentional lactulose overdose
296559008,Intentional chloroquine overdose
296628003,Intentional spectinomycin overdose
297045003,Intentional acetazolamide overdose
296684003,Intentional cephazolin overdose
296706008,Intentional cephamandole overdose
296993004,Intentional procainamide overdose
297035000,Intentional osmotic diuretic overdose
297097005,Intentional streptokinase overdose
296563001,Intentional primaquine overdose
297014002,Intentional chlorothiazide overdose
296580002,Intentional piperazine overdose
296731009,Intentional cefpodoxime overdose
296666000,Intentional flucloxacillin overdose
296595000,Intentional streptomycin overdose
295344005,Intentional liquorice overdose
296998008,Intentional bretylium overdose
296715001,Intentional ceftazidime overdose
296723004,Intentional cefixime overdose
296591009,Intentional kanamycin overdose
296366008,Intentional acetylcholine overdose
296575006,Intentional proguanil overdose
295458008,Intentional anthraquinone laxative overdose
295466004,Intentional senna overdose
295462002,Intentional cascara overdose
295438007,Intentional danthron overdose
296805002,Intentional antileprotic drug overdose
296978003,Intentional clofibrate overdose
296511008,Intentional prostaglandin overdose
296768007,Intentional tetracycline overdose
296702005,Intentional cefuroxime overdose
297031009,Intentional potassium sparing diuretic overdose
296529003,Anti-infective overdose
296587004,Antibacterial drug overdose
296691000,Latamoxef overdose
296753006,Tetracycline group overdose
296758002,Minocycline overdose
296762008,Oxytetracycline overdose
296754000,Doxycycline overdose
296766006,Tetracycline overdose
296646009,4-quinolones overdose
296650002,Penicillin overdose
296651003,Ampicillin overdose
296664002,Flucloxacillin overdose
296656008,Cloxacillin overdose
296655007,Amoxycillin overdose
296660006,Carbenicillin overdose
296668004,Cephalosporin group overdose
296708009,Third generation cephalosporin overdose
296738003,Ceftibuten overdose
296733007,Ceftriaxone overdose
296717009,Ceftizoxime overdose
296721002,Cefixime overdose
296743005,Cefsulodin overdose
296713008,Ceftazidime overdose
296729000,Cefpodoxime overdose
296709001,Cefotaxime overdose
296725006,Cefodizime overdose
296695009,Second generation cephalosporin overdose
296704006,Cephamandole overdose
296700002,Cefuroxime overdose
296696005,Cefaclor overdose
296669007,First generation cephalosporin overdose
296674004,Cephalexin overdose
296682004,Cephazolin overdose
296686001,Cephradine overdose
296678001,Cephalothin overdose
296670008,Cefadroxil overdose
296747006,Fourth generation cephalosporin overdose
296748001,Cefpirome overdose
296770003,Chloramphenicol overdose
296634005,Trimethoprim overdose
296774007,Sulfamethoxazole and trimethoprim overdose
296609005,Macrolide overdose
296610000,Erythromycin overdose
296614009,Azithromycin overdose
296618007,Clarithromycin overdose
296638008,Nitrofuran derivative overdose
296752001,Sulfonamide overdose
296588009,Aminoglycosides overdose
296589001,Kanamycin overdose
296626004,Spectinomycin overdose
296593007,Streptomycin overdose
296605004,Netilmicin overdose
296601008,Tobramycin overdose
296597008,Gentamicin overdose
296642006,Fusidic acid overdose
296622002,Sodium fusidate overdose
296630001,Vancomycin overdose
296788006,Antimycobacterial drug overdose
296789003,Antituberculous drug overdose
296790007,Rifampin overdose
296795002,Isoniazid overdose
296799008,Ethambutol overdose
296803009,Antileprotic drug overdose
296577003,Anthelmintic drug overdose
296582005,Thiabendazole overdose
296578008,Piperazine overdose
296530008,Antifungal antibiotic overdose
296543008,Nystatin overdose
296535003,Griseofulvin overdose
296539009,Amphotericin B overdose
296531007,Flucytosine overdose
296779002,Antiprotozoal drug overdose
296552004,Antimalarial drug overdose
296553009,Pyrimethamine overdose
296569002,Mefloquine overdose
296557005,Chloroquine overdose
296565008,Quinine overdose
296784008,Hydroxyquinoline overdose
296573004,Proguanil overdose
296561004,Primaquine overdose
296986003,Quinidine overdose
296780004,Antimony compound overdose
296547009,Antiviral drug overdose
296548004,Idoxuridine overdose
296478006,Overdose of drug primarily affecting the musculoskeletal system
296479003,Uric acid drug overdose
296480000,Allopurinol overdose
296485005,Colchicine overdose
296489004,Skeletal muscle relaxant overdose
296490008,Neuromuscular transmission drug overdose
296412004,Antiallergenic drug overdose
296429001,Tripelennamine overdose
296425007,Thonzylamine overdose
296421003,Diphenylpyraline overdose
296413009,Chlorphenamine overdose
295314007,Radiopharmaceutical overdose
295319002,Contrast media overdose
295328001,Magnetic resonance imaging contrast media overdose
295324004,X-ray contrast media overdose
296509004,Prostaglandin overdose
295332007,Overdose of drug acting on gastrointestinal system
295491004,Bile agent overdose
295392005,Anti-gastric acid drug overdose
295397004,Magnesium trisilicate overdose
295393000,Aluminum hydroxide overdose
295409009,Motility stimulant overdose
295410004,Cisapride overdose
295333002,Ulcer healing drug overdose
295380005,Carbenoxolone overdose
295342009,Liquorice overdose
295338006,Sucralfate overdose
295384001,Pirenzepine overdose
295371005,Proton pump inhibitor overdose
295376000,Lansoprazole overdose
295372003,Omeprazole overdose
295350000,Overdose of histamine H2-receptor antagonists
295355005,Famotidine overdose
295360009,Nizatidine overdose
295351001,Cimetidine overdose
295364000,Ranitidine overdose
295431001,Laxative overdose
295440002,Sodium picosulfate overdose
295474003,Castor oil overdose
295452009,Bulk-forming laxative overdose
295456007,Anthraquinone laxative overdose
295460005,Cascara overdose
295436006,Danthron overdose
295464001,Senna overdose
295444006,Lactulose overdose
295432008,Bisacodyl overdose
295482003,Overdose of emollient cathartic drug
295469006,Docusate overdose
295483008,Dioctyl sulfosuccinate overdose
295473009,Irritant cathartic overdose
295478000,Phenolphthalein overdose
295400008,Antidiarrheal overdose
295405003,Kaolin overdose
295401007,Loperamide overdose
295414008,Antiemetic overdose
295423006,Metoclopramide overdose
295419003,Domperidone overdose
295427007,5-HT3-receptor antagonist overdose
295487009,Antispasmodic overdose
296334003,Autonomic nervous system drug overdose
296372008,Sympathomimetic overdose
296388008,Central alpha-adrenoceptor agonist overdose
296373003,Alpha-adrenoceptor agonist overdose
296374009,Metaraminol overdose
296379004,Beta-adrenoceptor agonist overdose
296385006,Isoprenaline overdose
296335002,Overdose of beta-adrenergic blocking drug
296336001,Atenolol overdose
296340005,Propranolol overdose
296346004,Alpha-adrenoceptor blocking drug overdose
296347008,Phenoxybenzamine overdose
296393006,Anticholinergic drug overdose
296398002,Atropine overdose
296359007,Parasympathomimetic overdose
296368009,Anticholinesterase overdose
296360002,Pilocarpine overdose
296364006,Acetylcholine overdose
242822003,Intentional drug or pharmaceutical preparation overdose
296922004,Hematological agent overdose
297099008,Urokinase overdose
296923009,Erythropoietin overdose
296924003,Plasma substitutes overdose
296938005,Iron product overdose
296939002,Ferrous sulfate overdose
296925002,Blood derivative overdose
297095002,Streptokinase overdose
297083002,Dipyridamole overdose
297094003,Medicinal enzyme overdose
296845006,Dexamethasone overdose
295313001,Diagnostic agent overdose
296296000,Antabuse overdose
296974001,Overdose of cardiovascular drug
297092004,Antivaricose drug overdose
297047006,Antihypertensive overdose
297074007,Vasodilator overdose
297091006,Peripheral/cerebral vasodilator overdose
297087001,Nitrate overdose
297089003,Isosorbide dinitrate overdose
297090007,Isosorbide mononitrate overdose
297088006,Glyceryl trinitrate overdose
297079002,Hydralazine overdose
296389000,Clonidine overdose
297053006,Overdose of angiotensin-converting-enzyme inhibitors
297048001,Adrenergic neurone blocking drug overdose
297049009,Guanethidine overdose
296975000,Lipid-lowering drug overdose
296976004,Clofibrate overdose
296980009,Overdose of cardiac antiarrhythmic agent
297005007,Class IV antiarrhythmic overdose
297062008,Digoxin overdose
296995006,Class II antiarrhythmic overdose
296996007,Bretylium overdose
297000002,Class III antiarrhythmic overdose
297001003,Amiodarone overdose
296981008,Class I antiarrhythmic overdose
296990001,Procainamide overdose
296982001,Disopyramide overdose
297060000,Cardiac inotropic agent overdose
297061001,Overdose of cardiac glycoside
296355001,Overdose of calcium-channel blockers
297069004,Vasoconstrictor drug overdose
297070003,Ergot alkaloid overdose
297006008,Diuretic overdose
297042000,Carbonic acid anhydrase inhibitor overdose
297043005,Acetazolamide overdose
297016000,Loop diuretic overdose
297021002,Bumetanide overdose
297017009,Furosemide overdose
297025006,Ethacrynic acid overdose
297007004,Thiazide diuretic overdose
297012003,Chlorothiazide overdose
297008009,Bendroflumethiazide overdose
297075008,Diazoxide overdose
297033007,Osmotic diuretic overdose
297037008,Mercurial diuretic overdose
297038003,Mersalyl overdose
297029000,Potassium sparing diuretic overdose
295117008,Over the counter product overdose
296295001,Alcohol deterrent overdose
296921006,Calcium regulating agent overdose
191816009,Drug dependence
442406005,Stimulant dependence
21647008,Amphetamine dependence
426873000,Methamphetamine dependence
428219007,Caffeine dependence
191877009,Ecstasy type drug dependence
191829009,Cocaine type drug dependence
31956009,Cocaine dependence
191832007,"Cocaine dependence, episodic"
191831000,"Cocaine dependence, continuous"
191833002,Cocaine dependence in remission
231481003,Controlled drug dependence
75544000,Opioid dependence
231479000,Morphine dependence
231480002,Opium dependence
231477003,Heroin dependence
191820008,Episodic opioid dependence
426001001,Fentanyl dependence
191819002,Continuous opioid dependence
191865004,Combined opioid with other drug dependence
191867007,"Combined opioid with other drug dependence, continuous"
191869005,Combined opioid with other drug dependence in remission
191868002,"Combined opioid with other drug dependence, episodic"
1081000119105,"Opioid dependence, on agonist therapy"
191821007,Opioid dependence in remission
231478008,Methadone dependence
58727001,PCP dependence
425841004,Phencyclidine dependence in remission
38247002,Hallucinogen dependence
231469002,Mescaline dependence
231468005,Lysergic acid diethylamide dependence
191849000,"Hallucinogen dependence, continuous"
85005007,Cannabis dependence
191838006,"Cannabis dependence, episodic"
191837001,"Cannabis dependence, continuous"
191839003,Cannabis dependence in remission
191850000,"Hallucinogen dependence, episodic"
191851001,Hallucinogen dependence in remission
1461000119109,Drug dependence in remission
703845008,Buprenorphine dependence
268641003,Cannabis type drug dependence
153501000119105,"Drug dependence, episodic"
51339003,Polysubstance dependence
267206008,"Drug dependence during pregnancy, childbirth and the puerperium"
10755161000119100,Drug dependence in childbirth
199255000,Drug dependence in the puerperium - baby delivered during previous episode of care
199253007,Drug dependence in the puerperium - baby delivered
237228001,Pregnancy and drug dependence
231482005,Active drug dependence
153491000119103,"Drug dependence, continuous"
56294008,Nicotine dependence
89765005,Tobacco dependence syndrome
191888003,"Tobacco dependence, episodic"
191887008,"Tobacco dependence, continuous"
191889006,Tobacco dependence in remission
268640002,Hypnotic or anxiolytic dependence
427327003,Sedative dependence
231472009,Barbiturate dependence
231473004,Benzodiazepine dependence
231475006,Librium dependence
231474005,Diazepam dependence
191825003,"Hypnotic or anxiolytic dependence, continuous"
191826002,"Hypnotic or anxiolytic dependence, episodic"
191827006,Hypnotic or anxiolytic dependence in remission
231470001,Anxiolytic dependence
441681009,Dependence on unknown drug
5002000,Inhalant dependence
191853003,Glue sniffing dependence
191857002,Glue sniffing dependence in remission
191856006,"Glue sniffing dependence, episodic"
191855005,"Glue sniffing dependence, continuous"
86401000119104,"Inhalant dependence, episodic"
86391000119101,"Inhalant dependence, continuous"
429299000,"Combined drug dependence, continuous"
191871005,"Combined drug dependence, excluding opioids"
191873008,"Combined drug dependence, excluding opioid, continuous"
191874002,"Combined drug dependence, excluding opioid, episodic"
191875001,"Combined drug dependence, excluding opioid, in remission"
448177004,Adverse drug interaction
448090008,Adverse drug interaction with food
448091007,Adverse drug interaction with alcohol
432391000124104,Adverse drug interaction with tobacco
448178009,Adverse drug interaction with drug
446468007,Cellular atypia due to antineoplastic agent
129576003,Purple glove syndrome
88320008,Drug tolerance
95911005,Increased drug tolerance
95910006,Abnormal drug tolerance
95912003,Decreased drug tolerance
95909001,Normal drug tolerance
95918004,Therapeutic drug dependence
191845006,Amphetamine or psychostimulant dependence in remission
191843004,"Amphetamine or psychostimulant dependence, continuous"
275471001,Psychostimulant dependence
191844005,"Amphetamine or psychostimulant dependence, episodic"
95919007,Dependence on corticoids
237798008,Drug-induced virilization
254246009,Congenital malformation due to cytotoxic agents
33845003,Idiosyncratic drug effect
237811009,Drug-induced feminization
473188002,Dizziness due to drug
254247000,Fetal benzodiazepine syndrome
31438003,Drug resistance
425581000,Drug resistance to antiretroviral therapy
95915001,Increased drug resistance
48606007,Drug resistance to insulin
237650006,Insulin resistance in diabetes
444271000,Erythropoietin resistance in anemia of chronic kidney disease
95917009,Drug resistance to corticoids
95916000,Decreased drug resistance
450887006,Retinoic acid syndrome
425664004,Retinoic acid - acute promyelocytic leukemia syndrome
254250002,Fetal cocaine syndrome
110282008,Drug-induced lesion
397841007,Drug-induced bradycardia
254252005,Fetal misoprostol syndrome
432111000124106,Narcotic embryopathy
363101005,Drug withdrawal
84584008,Steroid withdrawal syndrome
703846009,Buprenorphine withdrawal
703847000,Buprenorphine + naloxone withdrawal
361150008,"Sedative, hypnotic AND/OR anxiolytic withdrawal delirium"
361151007,Sedative withdrawal delirium
703850002,Benzodiazepine withdrawal delirium
10028000,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal"
95661003,Ergotamine withdrawal
428370001,Psychostimulant withdrawal
23601000119102,Sedative withdrawal
703849002,Benzodiazepine withdrawal
425339005,Barbiturate withdrawal
703848005,Cannabis withdrawal
47743003,Effect of drug maladministration
308374001,Caffeine-related disorder
78885002,Disease of presumed infectious origin
74627003,Diabetic complication
441628001,Multiple complications due to diabetes mellitus
422228004,Multiple complications of type 1 diabetes mellitus
422014003,Disorder associated with type 2 diabetes mellitus
201000119106,Disorder associated with well controlled type 2 diabetes mellitus
190388001,Type 2 diabetes mellitus with multiple complications
420868002,Disorder associated with type 1 diabetes mellitus
66091009,Congenital disease
230785002,Congenital dysarthria
105994001,Regional congenital anomaly
14821001,Situs ambiguus
702670001,Congenital stenosis
401046009,Nicolaides-Baraitser syndrome
276654001,Congenital malformation
276720006,Dysmorphism
698601005,Single congenital anomaly
702626005,Congenital absence
400038003,Congenital malformation syndrome
403770008,Cardio-facio-cutaneous syndrome
205828009,Biemond's syndrome
403766000,Acromegaloid phenotype with cutis verticis gyrata and corneal leukoma
403769007,Cardio-acral-facial syndrome
403772000,Cleft palate lateral synechia syndrome
105987004,Malformation defect spectrum
367462009,First and second branchial arch syndrome
403771007,Bitemporal scars with abnormal eyelashes
105989001,Malformation sequence
24614000,Laterality sequence
70943004,Allemann's syndrome
91089008,Sirenomelia sequence
254245008,Congenital malformation syndrome due to known exogenous cause
254249002,Fetal carbamazepine syndrome
254254006,Fetal toluene syndrome
403773005,"Facial milia, lobate tongue, lingual and labial frenula syndrome"
205826008,Congenital malformation syndromes with metabolic disturbances
268262006,Acrocephalosyndactyly
205260006,Acrocephalopolysyndactyly
403767009,Acrocephalopolysyndactyly type II
403768004,Acrocephalopolysyndactyly type III
105988009,Malformation association
27742002,VATER association
34705005,MVRCS association
93466004,"Gonadal dysgenesis with auditory dysfunction, autosomal recessive inheritance"
276655000,Congenital deformity
440214006,Deformity due to amniotic band
262938004,Secondary hemorrhage
402693001,Lipomatosis
409701001,Biphasic disease
128213006,Neuromuscular junction disorder
256321009,Disorder of neuromuscular transmission
193209005,Myasthenic syndrome due to another disorder
193214009,Myasthenic syndrome due to thyrotoxicosis
193213003,Myasthenic syndrome due to pernicious anemia
267604001,Myasthenic syndrome due to diabetic amyotrophy
193212008,Myasthenic syndrome due to hypothyroidism
8563000,Cholinergic crisis
422400008,Vomiting
444673007,Hyperemesis
38685005,Concealed vomiting
37224001,Psychogenic vomiting
192450008,Vomiting associated with other psychological disturbances
332982000,Uncontrollable vomiting
424580008,Post-tussive vomiting
34923007,Self-induced vomiting
72245005,Postoperative vomiting
706970001,Triple-negative breast cancer
107601000119107,Primary transitional cell carcinoma of urethra
716659002,Squamous cell carcinoma of head and neck
4147007,Mass
103605005,Pimple
125144008,Verrucous mass
13467000,Pseudocyst
367643001,Cyst
367644007,Simple cyst
176507006,Ruptured simple cyst
103616003,Multilocular cyst
79134002,Chylous cyst
66954000,Bone cyst
112643007,Unicameral bone cyst
446410006,Intraosseous ganglion cyst
32322008,Subchondral bone cyst
76000001,Aneurysmal bone cyst
3679006,Polycystic change
17569003,Emphysematous bleb
123250005,Synovial cyst
12167004,Lymphocyst
65832009,Mesothelial cyst
446832006,Benign cyst of ovary
125290006,Single cyst
419366003,Epithelial inclusion cyst
418930003,Epidermal inclusion cyst
31830003,Ruptured epithelial inclusion cyst
125289002,Unilocular cyst
125291005,Multiple cysts
19633006,Mucous cyst
125293008,Collapsed cyst
103678008,Endometriotic cyst
4125007,Bursal cyst
75132008,Parasitic cyst
52321009,Hemorrhagic cyst
41173008,Ruptured hemorrhagic cyst
248784000,Blood cyst
178377003,Apoplectic cyst
363641000,Cystic lesion - nondiagnostic
418630001,Keratinizing cyst
37719003,Milium
419093005,Trichilemmal cyst
420133000,Ruptured trichilemmal cyst
446023005,Proliferating trichilemmal tumor
128638007,Pilar tumor
419670003,Epidermoid cyst
417992006,Sebaceous cyst
419269008,Ruptured sebaceous cyst
129141005,Lymphoepithelial cyst
416292009,Cystic epidermoid choristoma
53099003,Air cyst
416529009,Cystic dermoid choristoma
703628000,Milk of calcium cyst
435301000124101,Communicating cyst
45155001,Papillary cyst
28727003,Odontogenic cyst
110411008,Odontogenic cyst with inflammation
110412001,Residual odontogenic cyst
75248003,Calcifying odontogenic cyst
110413006,Orthokeratinized odontogenic cyst
110416003,Glandular odontogenic cyst
110414000,Odontogenic cyst with ameloblastomatous change
110417007,Odontogenic keratocyst
110415004,Odontogenic cyst with epithelial dysplasia
71307009,Ganglion cyst
42358004,Ruptured ganglion cyst
103614000,Follicular cyst
103615004,Ruptured follicular cyst
32288007,Serous cyst
125292003,Daughter cyst
177418003,Ruptured cyst
67945008,Glandular cyst
367645008,Retention cyst
175600006,Ruptured retention cyst
87070002,Calcifying cyst
12143007,Embryonic cyst
125241006,Multiple embryonic cysts
9550003,Bronchogenic cyst
67475007,Fissural cyst
21925006,Neuroglial-lined cyst
447030009,Ciliated cyst
125240007,Solitary embryonic cyst
24018003,Enterogenous cyst
41353005,Neurenteric cyst
110410009,Vestigial cyst
9287005,Colloid cyst
72277008,Dermoid cyst
70033004,Torus
699224004,Flat torus
699441000,Lobular torus
416939005,Proliferative mass
400177003,Neoplasm and/or hamartoma
115235003,Blood vessel tumor
699605009,Blood vessel neoplasm
400095002,"Blood vessel neoplasm, uncertain whether benign or malignant"
128768006,Endovascular papillary angioendothelioma
36060005,Hemangiopericytoma
66229009,Hemangioendothelioma
447203005,"Infantile hemangioendothelioma, type I"
81201000,Hemangioblastoma
128769003,Spindle cell hemangioendothelioma
703659003,Retiform hemangioendothelioma
703660008,Composite hemangioendothelioma
703658006,Pseudomyogenic (epithelioid sarcoma-like) hemangioendothelioma
423251006,"Malignant blood vessel neoplasm, metastatic"
400110009,Benign blood vessel neoplasm
53880006,"Hemangiopericytoma, benign"
17372009,Granuloma pyogenicum
699607001,Microvenular hemangioma
60392001,Angiofibroma
128903007,Acquired tufted hemangioma
31104000,"Hemangioendothelioma, benign"
253055005,Intravascular bronchial alveolar tumor
400156001,"Malignant blood vessel neoplasm, primary"
49937004,Kaposi's sarcoma
33176006,"Hemangioendothelioma, malignant"
54124005,Epithelioid hemangioendothelioma
69317001,Kupffer cell sarcoma
84664004,"Hemangiopericytoma, malignant"
39000009,Hemangiosarcoma
703661007,Intimal sarcoma
253052008,Malignant hemangioma
47669001,Hemangiomatosis
88120000,Congenital hemangiomatosis
400052001,Capillary hemangioma - category
83343001,Capillary hemangioma
253053003,Benign hemangioma
54249004,Intramuscular hemangioma
2099007,Hemangioma
26810009,Angiokeratoma
33377007,Cavernous hemangioma
699606005,Sinusoidal hemangioma
11071001,Racemose hemangioma
20985003,Verrucous keratotic hemangioma
56468002,Venous hemangioma
33929001,Epithelioid hemangioma
400109004,Congenital hemangioma
400162006,Rapidly involuting congenital hemangioma
399973007,Non-involuting congenital hemangioma
108369006,Neoplasm
115234004,Trophoblastic neoplasm
609518007,Gestational trophoblastic disease
609517002,Gestational trophoblastic neoplasia
417057000,Gestational choriocarcinoma
128767001,"Trophoblastic tumor, epithelioid"
18799007,Invasive hydatidiform mole
75320001,Placental site trophoblastic tumor
417271000,"Hydatidiform mole, benign"
51793002,Partial hydatidiform mole
48430004,Hydatidiform mole
370079006,"Choriocarcinoma, metastatic"
8734000,Choriocarcinoma combined with other germ cell elements
189857001,Choriocarcinoma combined with teratoma
399479003,"Malignant trophoblastic tumor, type cannot be determined"
65646006,"Malignant teratoma, trophoblastic"
44769000,Choriocarcinoma
399380001,"Choriocarcinoma, biphasic"
399669007,"Choriocarcinoma, monophasic"
115219005,Acinar cell neoplasm
83472001,Acinar cell tumor
450897002,Mixed acinar-ductal carcinoma
45410002,Acinar cell carcinoma
128703004,Acinar cell cystadenocarcinoma
79041005,Acinar cell adenoma
115229003,Complex mixed AND/OR stromal neoplasm
128753005,Stromal sarcoma
40293003,Adenomyoma
388987001,Atypical polypoid adenomyoma
17264009,Carcinoma ex pleomorphic adenoma
698255000,Noninvasive carcinoma ex pleomorphic adenoma
89623007,"Mesenchymoma, malignant"
703650004,"Phosphaturic mesenchymal tumor, malignant"
11793003,Mesoblastic nephroma
405942000,"Mesoblastic nephroma, mixed"
405941007,"Mesoblastic nephroma, cellular"
405940008,"Mesoblastic nephroma, classical"
53618008,Pancreatoblastoma
24007003,Clear cell sarcoma of kidney
253048008,Malignant stromal tumor
8145008,"Mixed tumor, malignant"
400124008,Malignant chondroid syringoma
128761000,Renomedullary interstitial cell tumor
128762007,Ossifying renal tumor
447644002,Benign stromal tumor
63264007,Carcinosarcoma
112685006,"Carcinosarcoma, embryonal"
128757006,Benign cystic nephroma
59583009,Embryonal sarcoma
69291002,Myoepithelioma
45024009,Hepatoblastoma
418893000,Gastrointestinal stromal tumor - category
128756002,Gastrointestinal stromal sarcoma
128754004,"Gastrointestinal stromal tumor, benign"
128755003,"Gastrointestinal stromal tumor, uncertain malignant potential"
128764008,Sialoblastoma
38406003,"Mesenchymoma, benign"
703649004,"Phosphaturic mesenchymal tumor, benign"
128884000,Malignant myoepithelioma
112684005,Mesodermal mixed tumor
128759009,Malignant cystic nephroma
128751007,Carcinofibroma
450898007,Calcifying nested epithelial stromal tumor
128752000,Stromal tumor
128763002,Pleuropulmonary blastoma
703644009,Adenomyoepithelioma with carcinoma
44524009,Mesenchymoma
388985009,Benign mixed epithelial and stromal tumor of kidney
25081006,Nephroblastoma
405939006,"Nephroblastoma, diffuse anaplasia"
405938003,"Nephroblastoma, focal anaplasia"
405937008,"Nephroblastoma, favorable histology"
43149009,Pulmonary blastoma
128765009,Adenomyoepithelioma
31470003,Adenosarcoma
445877001,Endometrial stromal tumor - category
